CO2 (ppm),Temperature (°C),Relative humidity (%RH),CH4 (ppm),Timestamp,Chamber (N)
849,27.51,88.37,47,2026/9/4 13:28,Batch 3 · 461
851,27.52,88.35,48,2026/9/4 13:29,Batch 3 · 461
854,27.55,88.41,50,2026/9/4 13:30,Batch 3 · 461
855,27.54,88.37,52,2026/9/4 13:31,Batch 3 · 461
857,27.58,88.44,53,2026/9/4 13:32,Batch 3 · 461
859,27.59,88.43,55,2026/9/4 13:33,Batch 3 · 461
862,27.59,88.45,57,2026/9/4 13:34,Batch 3 · 461
864,27.62,88.47,58,2026/9/4 13:35,Batch 3 · 461
864,27.63,88.48,60,2026/9/4 13:36,Batch 3 · 461
866,27.65,88.48,62,2026/9/4 13:37,Batch 3 · 461
870,27.66,88.48,63,2026/9/4 13:38,Batch 3 · 461
873,27.68,88.52,65,2026/9/4 13:39,Batch 3 · 461
875,27.69,88.48,67,2026/9/4 13:40,Batch 3 · 461
878,27.7,88.51,69,2026/9/4 13:41,Batch 3 · 461
879,27.7,88.46,70,2026/9/4 13:42,Batch 3 · 461
882,27.76,88.47,72,2026/9/4 13:43,Batch 3 · 461
884,27.74,88.47,74,2026/9/4 13:44,Batch 3 · 461
886,27.79,88.52,76,2026/9/4 13:45,Batch 3 · 461
890,27.79,88.49,78,2026/9/4 13:46,Batch 3 · 461
892,27.79,88.51,80,2026/9/4 13:47,Batch 3 · 461
895,27.79,88.48,81,2026/9/4 13:48,Batch 3 · 461
899,27.79,88.51,84,2026/9/4 13:49,Batch 3 · 461
901,27.82,88.5,86,2026/9/4 13:50,Batch 3 · 461
904,27.82,88.48,87,2026/9/4 13:51,Batch 3 · 461
907,27.85,88.46,89,2026/9/4 13:52,Batch 3 · 461
909,27.83,88.51,91,2026/9/4 13:53,Batch 3 · 461
911,27.85,88.52,92,2026/9/4 13:54,Batch 3 · 461
913,27.85,88.49,95,2026/9/4 13:55,Batch 3 · 461
917,27.86,88.47,97,2026/9/4 13:56,Batch 3 · 461
918,27.85,88.49,98,2026/9/4 13:57,Batch 3 · 461
919,27.87,88.53,100,2026/9/4 13:58,Batch 3 · 461
923,27.86,88.5,101,2026/9/4 13:59,Batch 3 · 461
927,27.86,88.51,103,2026/9/4 14:00,Batch 3 · 461
929,27.89,88.53,105,2026/9/4 14:01,Batch 3 · 461
931,27.87,88.51,106,2026/9/4 14:02,Batch 3 · 461
935,27.87,88.5,108,2026/9/4 14:03,Batch 3 · 461
935,27.89,88.48,110,2026/9/4 14:04,Batch 3 · 461
938,27.89,88.49,111,2026/9/4 14:05,Batch 3 · 461
939,27.89,88.53,114,2026/9/4 14:06,Batch 3 · 461
942,27.89,88.52,115,2026/9/4 14:07,Batch 3 · 461
945,27.89,88.53,116,2026/9/4 14:08,Batch 3 · 461
949,27.87,88.5,118,2026/9/4 14:09,Batch 3 · 461
953,27.9,88.53,120,2026/9/4 14:10,Batch 3 · 461
954,27.89,88.5,121,2026/9/4 14:11,Batch 3 · 461
957,27.89,88.53,122,2026/9/4 14:12,Batch 3 · 461
959,27.87,88.52,124,2026/9/4 14:13,Batch 3 · 461
962,27.87,88.53,126,2026/9/4 14:14,Batch 3 · 461
964,27.89,88.54,127,2026/9/4 14:15,Batch 3 · 461
967,27.86,88.54,130,2026/9/4 14:16,Batch 3 · 461
970,27.87,88.54,130,2026/9/4 14:17,Batch 3 · 461
975,27.87,88.56,133,2026/9/4 14:18,Batch 3 · 461
976,27.89,88.57,133,2026/9/4 14:19,Batch 3 · 461
978,27.89,88.59,135,2026/9/4 14:20,Batch 3 · 461
977,27.87,88.63,136,2026/9/4 14:21,Batch 3 · 461
982,27.87,88.57,138,2026/9/4 14:22,Batch 3 · 461
984,27.9,88.59,139,2026/9/4 14:23,Batch 3 · 461
986,27.87,88.63,140,2026/9/4 14:24,Batch 3 · 461
989,27.87,88.63,141,2026/9/4 14:25,Batch 3 · 461
992,27.9,88.64,142,2026/9/4 14:26,Batch 3 · 461
995,27.86,88.61,144,2026/9/4 14:27,Batch 3 · 461
993,27.9,88.67,146,2026/9/4 14:28,Batch 3 · 461
996,27.92,88.65,147,2026/9/4 14:29,Batch 3 · 461
1000,27.92,88.68,148,2026/9/4 14:30,Batch 3 · 461
1002,27.92,88.69,150,2026/9/4 14:31,Batch 3 · 461
1004,27.94,88.68,150,2026/9/4 14:32,Batch 3 · 461
1007,27.93,88.71,152,2026/9/4 14:33,Batch 3 · 461
1008,27.94,88.71,154,2026/9/4 14:34,Batch 3 · 461
1012,27.94,88.7,154,2026/9/4 14:35,Batch 3 · 461
1013,27.96,88.72,156,2026/9/4 14:36,Batch 3 · 461
1016,27.96,88.69,157,2026/9/4 14:37,Batch 3 · 461
1016,27.97,88.74,159,2026/9/4 14:38,Batch 3 · 461
1019,28,88.7,159,2026/9/4 14:39,Batch 3 · 461
1019,27.97,88.71,161,2026/9/4 14:40,Batch 3 · 461
1022,28.01,88.71,163,2026/9/4 14:41,Batch 3 · 461
1026,28.01,88.69,164,2026/9/4 14:42,Batch 3 · 461
1031,28.03,88.68,165,2026/9/4 14:43,Batch 3 · 461
1033,28.04,88.65,166,2026/9/4 14:44,Batch 3 · 461
1035,28.04,88.71,167,2026/9/4 14:45,Batch 3 · 461
1038,28.04,88.69,169,2026/9/4 14:46,Batch 3 · 461
1039,28.03,88.62,170,2026/9/4 14:47,Batch 3 · 461
1042,28.04,88.67,171,2026/9/4 14:48,Batch 3 · 461
1041,28.03,88.67,172,2026/9/4 14:49,Batch 3 · 461
1045,28.04,88.63,173,2026/9/4 14:50,Batch 3 · 461
1046,28.04,88.66,174,2026/9/4 14:51,Batch 3 · 461
1049,28.04,88.65,176,2026/9/4 14:52,Batch 3 · 461
1052,28.04,88.67,176,2026/9/4 14:53,Batch 3 · 461
1056,28.06,88.69,178,2026/9/4 14:54,Batch 3 · 461
1055,28.08,88.68,179,2026/9/4 14:55,Batch 3 · 461
1056,28.11,88.7,179,2026/9/4 14:56,Batch 3 · 461
1061,28.07,88.69,180,2026/9/4 14:57,Batch 3 · 461
1063,28.08,88.68,181,2026/9/4 14:58,Batch 3 · 461
1068,28.1,88.67,182,2026/9/4 14:59,Batch 3 · 461
1068,28.07,88.72,183,2026/9/4 15:01,Batch 3 · 461
1070,28.08,88.67,184,2026/9/4 15:02,Batch 3 · 461
1073,28.11,88.71,185,2026/9/4 15:03,Batch 3 · 461
1076,28.13,88.73,186,2026/9/4 15:04,Batch 3 · 461
1079,28.11,88.7,187,2026/9/4 15:05,Batch 3 · 461
1080,28.14,88.68,188,2026/9/4 15:06,Batch 3 · 461
1079,28.17,88.68,189,2026/9/4 15:07,Batch 3 · 461
1082,28.14,88.68,190,2026/9/4 15:08,Batch 3 · 461
1086,28.17,88.7,191,2026/9/4 15:09,Batch 3 · 461
1090,28.16,88.69,192,2026/9/4 15:10,Batch 3 · 461
1091,28.17,88.67,193,2026/9/4 15:11,Batch 3 · 461
1093,28.17,88.65,194,2026/9/4 15:12,Batch 3 · 461
1095,28.18,88.66,195,2026/9/4 15:13,Batch 3 · 461
1098,28.18,88.69,195,2026/9/4 15:14,Batch 3 · 461
1100,28.17,88.62,196,2026/9/4 15:15,Batch 3 · 461
1103,28.17,88.65,198,2026/9/4 15:16,Batch 3 · 461
1105,28.2,88.66,198,2026/9/4 15:17,Batch 3 · 461
1107,28.2,88.65,199,2026/9/4 15:18,Batch 3 · 461
1107,28.21,88.68,200,2026/9/4 15:19,Batch 3 · 461
1110,28.2,88.67,200,2026/9/4 15:20,Batch 3 · 461
1113,28.2,88.64,202,2026/9/4 15:21,Batch 3 · 461
1115,28.21,88.66,202,2026/9/4 15:22,Batch 3 · 461
1116,28.21,88.66,202,2026/9/4 15:23,Batch 3 · 461
1118,28.21,88.69,203,2026/9/4 15:24,Batch 3 · 461
1123,28.21,88.65,204,2026/9/4 15:25,Batch 3 · 461
1124,28.22,88.7,205,2026/9/4 15:26,Batch 3 · 461
1126,28.22,88.67,206,2026/9/4 15:27,Batch 3 · 461
1129,28.22,88.69,206,2026/9/4 15:28,Batch 3 · 461
1130,28.22,88.66,206,2026/9/4 15:29,Batch 3 · 461
1133,28.25,88.68,207,2026/9/4 15:30,Batch 3 · 461
1134,28.25,88.69,208,2026/9/4 15:31,Batch 3 · 461
1138,28.25,88.69,208,2026/9/4 15:32,Batch 3 · 461
1139,28.25,88.7,209,2026/9/4 15:33,Batch 3 · 461
1142,28.25,88.67,210,2026/9/4 15:34,Batch 3 · 461
1144,28.25,88.7,210,2026/9/4 15:35,Batch 3 · 461
1145,28.28,88.68,210,2026/9/4 15:36,Batch 3 · 461
1147,28.27,88.67,211,2026/9/4 15:37,Batch 3 · 461
1149,28.28,88.66,212,2026/9/4 15:38,Batch 3 · 461
1149,28.28,88.66,213,2026/9/4 15:39,Batch 3 · 461
1151,28.28,88.62,213,2026/9/4 15:40,Batch 3 · 461
1153,28.31,88.63,214,2026/9/4 15:41,Batch 3 · 461
1157,28.3,88.64,214,2026/9/4 15:42,Batch 3 · 461
1158,28.31,88.63,214,2026/9/4 15:43,Batch 3 · 461
1164,28.3,88.64,215,2026/9/4 15:44,Batch 3 · 461
1164,28.3,88.62,215,2026/9/4 15:45,Batch 3 · 461
1168,28.3,88.6,216,2026/9/4 15:46,Batch 3 · 461
1170,28.31,88.64,216,2026/9/4 15:47,Batch 3 · 461
1173,28.28,88.65,216,2026/9/4 15:48,Batch 3 · 461
1176,28.31,88.6,217,2026/9/4 15:49,Batch 3 · 461
1176,28.28,88.6,217,2026/9/4 15:50,Batch 3 · 461
1179,28.3,88.6,217,2026/9/4 15:51,Batch 3 · 461
1182,28.3,88.64,218,2026/9/4 15:52,Batch 3 · 461
1185,28.28,88.6,218,2026/9/4 15:53,Batch 3 · 461
1185,28.3,88.58,218,2026/9/4 15:54,Batch 3 · 461
1185,28.28,88.59,218,2026/9/4 15:55,Batch 3 · 461
1186,28.27,88.59,218,2026/9/4 15:56,Batch 3 · 461
1189,28.3,88.58,218,2026/9/4 15:57,Batch 3 · 461
1191,28.28,88.55,218,2026/9/4 15:58,Batch 3 · 461
1196,28.28,88.58,218,2026/9/4 15:59,Batch 3 · 461
1197,28.28,88.55,218,2026/9/4 16:00,Batch 3 · 461
1199,28.28,88.56,218,2026/9/4 16:01,Batch 3 · 461
1202,28.24,88.58,218,2026/9/4 16:02,Batch 3 · 461
1203,28.27,88.59,218,2026/9/4 16:03,Batch 3 · 461
1206,28.27,88.6,218,2026/9/4 16:04,Batch 3 · 461
1208,28.27,88.6,218,2026/9/4 16:05,Batch 3 · 461
1210,28.27,88.61,218,2026/9/4 16:06,Batch 3 · 461
1212,28.25,88.65,218,2026/9/4 16:07,Batch 3 · 461
1213,28.25,88.6,218,2026/9/4 16:08,Batch 3 · 461
1213,28.28,88.66,218,2026/9/4 16:09,Batch 3 · 461
1217,28.25,88.65,218,2026/9/4 16:10,Batch 3 · 461
1218,28.28,88.64,218,2026/9/4 16:11,Batch 3 · 461
1222,28.25,88.66,218,2026/9/4 16:12,Batch 3 · 461
1225,28.28,88.66,218,2026/9/4 16:13,Batch 3 · 461
1228,28.3,88.66,218,2026/9/4 16:14,Batch 3 · 461
1229,28.28,88.68,218,2026/9/4 16:15,Batch 3 · 461
1231,28.31,88.67,218,2026/9/4 16:16,Batch 3 · 461
1235,28.28,88.68,218,2026/9/4 16:17,Batch 3 · 461
1233,28.32,88.69,218,2026/9/4 16:18,Batch 3 · 461
1235,28.32,88.66,218,2026/9/4 16:19,Batch 3 · 461
1238,28.34,88.67,218,2026/9/4 16:20,Batch 3 · 461
1240,28.31,88.66,218,2026/9/4 16:21,Batch 3 · 461
1243,28.32,88.66,218,2026/9/4 16:22,Batch 3 · 461
1239,28.34,88.65,218,2026/9/4 16:23,Batch 3 · 461
1239,28.35,88.66,218,2026/9/4 16:24,Batch 3 · 461
1240,28.34,88.64,218,2026/9/4 16:25,Batch 3 · 461
1245,28.38,88.67,218,2026/9/4 16:26,Batch 3 · 461
1247,28.37,88.62,218,2026/9/4 16:27,Batch 3 · 461
1249,28.32,88.6,218,2026/9/4 16:28,Batch 3 · 461
1251,28.34,88.62,218,2026/9/4 16:29,Batch 3 · 461
1253,28.35,88.63,218,2026/9/4 16:30,Batch 3 · 461
1255,28.35,88.59,218,2026/9/4 16:31,Batch 3 · 461
1258,28.37,88.6,219,2026/9/4 16:32,Batch 3 · 461
1262,28.38,88.6,218,2026/9/4 16:33,Batch 3 · 461
1261,28.35,88.56,218,2026/9/4 16:34,Batch 3 · 461
1265,28.38,88.57,218,2026/9/4 16:35,Batch 3 · 461
1266,28.37,88.57,218,2026/9/4 16:36,Batch 3 · 461
1267,28.37,88.55,219,2026/9/4 16:37,Batch 3 · 461
1267,28.37,88.55,218,2026/9/4 16:38,Batch 3 · 461
1271,28.37,88.53,218,2026/9/4 16:39,Batch 3 · 461
1274,28.38,88.58,218,2026/9/4 16:40,Batch 3 · 461
1276,28.38,88.55,218,2026/9/4 16:41,Batch 3 · 461
1278,28.37,88.54,218,2026/9/4 16:42,Batch 3 · 461
1280,28.38,88.56,218,2026/9/4 16:43,Batch 3 · 461
1280,28.41,88.57,218,2026/9/4 16:44,Batch 3 · 461
1282,28.38,88.55,218,2026/9/4 16:45,Batch 3 · 461
1286,28.35,88.54,218,2026/9/4 16:46,Batch 3 · 461
1289,28.4,88.57,218,2026/9/4 16:47,Batch 3 · 461
1291,28.37,88.54,218,2026/9/4 16:48,Batch 3 · 461
1293,28.37,88.55,218,2026/9/4 16:49,Batch 3 · 461
1293,28.34,88.54,218,2026/9/4 16:50,Batch 3 · 461
1297,28.38,88.56,217,2026/9/4 16:51,Batch 3 · 461
1297,28.35,88.54,217,2026/9/4 16:52,Batch 3 · 461
1301,28.38,88.56,217,2026/9/4 16:53,Batch 3 · 461
1302,28.38,88.57,217,2026/9/4 16:54,Batch 3 · 461
1305,28.4,88.57,217,2026/9/4 16:55,Batch 3 · 461
1306,28.38,88.56,216,2026/9/4 16:56,Batch 3 · 461
1307,28.38,88.57,216,2026/9/4 16:57,Batch 3 · 461
1309,28.38,88.56,216,2026/9/4 16:58,Batch 3 · 461
1311,28.38,88.52,216,2026/9/4 16:59,Batch 3 · 461
1312,28.37,88.53,215,2026/9/4 17:00,Batch 3 · 461
1315,28.38,88.48,215,2026/9/4 17:01,Batch 3 · 461
1317,28.37,88.5,215,2026/9/4 17:02,Batch 3 · 461
1320,28.38,88.54,215,2026/9/4 17:03,Batch 3 · 461
1321,28.37,88.55,215,2026/9/4 17:04,Batch 3 · 461
1323,28.37,88.55,214,2026/9/4 17:06,Batch 3 · 461
1325,28.37,88.53,214,2026/9/4 17:07,Batch 3 · 461
1325,28.38,88.53,214,2026/9/4 17:08,Batch 3 · 461
1327,28.37,88.56,214,2026/9/4 17:09,Batch 3 · 461
1330,28.37,88.55,214,2026/9/4 17:10,Batch 3 · 461
1333,28.38,88.54,214,2026/9/4 17:11,Batch 3 · 461
1334,28.34,88.52,214,2026/9/4 17:12,Batch 3 · 461
1334,28.35,88.55,214,2026/9/4 17:13,Batch 3 · 461
1338,28.35,88.53,213,2026/9/4 17:14,Batch 3 · 461
1339,28.38,88.52,213,2026/9/4 17:15,Batch 3 · 461
1341,28.37,88.55,213,2026/9/4 17:16,Batch 3 · 461
1343,28.35,88.49,213,2026/9/4 17:17,Batch 3 · 461
1346,28.37,88.5,212,2026/9/4 17:18,Batch 3 · 461
1345,28.35,88.51,212,2026/9/4 17:19,Batch 3 · 461
1349,28.37,88.5,212,2026/9/4 17:20,Batch 3 · 461
1351,28.34,88.5,212,2026/9/4 17:21,Batch 3 · 461
1352,28.32,88.51,211,2026/9/4 17:22,Batch 3 · 461
1354,28.32,88.51,211,2026/9/4 17:23,Batch 3 · 461
1356,28.32,88.52,210,2026/9/4 17:24,Batch 3 · 461
1355,28.34,88.52,210,2026/9/4 17:25,Batch 3 · 461
1358,28.34,88.52,210,2026/9/4 17:26,Batch 3 · 461
1362,28.32,88.53,210,2026/9/4 17:27,Batch 3 · 461
1363,28.32,88.55,210,2026/9/4 17:28,Batch 3 · 461
1365,28.31,88.54,209,2026/9/4 17:29,Batch 3 · 461
1367,28.31,88.59,209,2026/9/4 17:30,Batch 3 · 461
1368,28.32,88.58,209,2026/9/4 17:31,Batch 3 · 461
1370,28.34,88.55,208,2026/9/4 17:32,Batch 3 · 461
1372,28.35,88.59,208,2026/9/4 17:33,Batch 3 · 461
1373,28.35,88.57,207,2026/9/4 17:34,Batch 3 · 461
1376,28.34,88.6,207,2026/9/4 17:35,Batch 3 · 461
1379,28.35,88.6,207,2026/9/4 17:36,Batch 3 · 461
1379,28.35,88.62,207,2026/9/4 17:37,Batch 3 · 461
1383,28.37,88.62,206,2026/9/4 17:38,Batch 3 · 461
1384,28.4,88.63,206,2026/9/4 17:39,Batch 3 · 461
1389,28.37,88.64,206,2026/9/4 17:40,Batch 3 · 461
1388,28.38,88.64,206,2026/9/4 17:41,Batch 3 · 461
1392,28.38,88.63,206,2026/9/4 17:42,Batch 3 · 461
1388,28.38,88.61,206,2026/9/4 17:43,Batch 3 · 461
1391,28.4,88.6,206,2026/9/4 17:44,Batch 3 · 461
1395,28.41,88.57,206,2026/9/4 17:45,Batch 3 · 461
1397,28.44,88.6,206,2026/9/4 17:46,Batch 3 · 461
1399,28.42,88.56,205,2026/9/4 17:47,Batch 3 · 461
1401,28.44,88.57,205,2026/9/4 17:48,Batch 3 · 461
1401,28.41,88.59,204,2026/9/4 17:49,Batch 3 · 461
1404,28.41,88.56,204,2026/9/4 17:50,Batch 3 · 461
1406,28.41,88.54,204,2026/9/4 17:51,Batch 3 · 461
1407,28.44,88.59,204,2026/9/4 17:52,Batch 3 · 461
1411,28.45,88.56,203,2026/9/4 17:53,Batch 3 · 461
1410,28.42,88.49,203,2026/9/4 17:54,Batch 3 · 461
1413,28.42,88.52,203,2026/9/4 17:55,Batch 3 · 461
1416,28.41,88.52,202,2026/9/4 17:56,Batch 3 · 461
1416,28.41,88.5,202,2026/9/4 17:57,Batch 3 · 461
1419,28.41,88.48,202,2026/9/4 17:58,Batch 3 · 461
1422,28.42,88.53,202,2026/9/4 17:59,Batch 3 · 461
1421,28.42,88.56,201,2026/9/4 18:00,Batch 3 · 461
1425,28.42,88.53,201,2026/9/4 18:01,Batch 3 · 461
1425,28.42,88.55,200,2026/9/4 18:02,Batch 3 · 461
1427,28.42,88.53,200,2026/9/4 18:03,Batch 3 · 461
1430,28.41,88.56,199,2026/9/4 18:04,Batch 3 · 461
1432,28.44,88.52,199,2026/9/4 18:05,Batch 3 · 461
1435,28.42,88.55,198,2026/9/4 18:06,Batch 3 · 461
1433,28.44,88.57,198,2026/9/4 18:07,Batch 3 · 461
1434,28.44,88.54,198,2026/9/4 18:08,Batch 3 · 461
1438,28.46,88.58,198,2026/9/4 18:09,Batch 3 · 461
1441,28.42,88.55,198,2026/9/4 18:10,Batch 3 · 461
1441,28.44,88.56,197,2026/9/4 18:11,Batch 3 · 461
1443,28.45,88.54,196,2026/9/4 18:12,Batch 3 · 461
1446,28.45,88.54,196,2026/9/4 18:13,Batch 3 · 461
1446,28.44,88.58,195,2026/9/4 18:14,Batch 3 · 461
1450,28.45,88.57,195,2026/9/4 18:15,Batch 3 · 461
1451,28.46,88.6,195,2026/9/4 18:16,Batch 3 · 461
1452,28.48,88.57,195,2026/9/4 18:17,Batch 3 · 461
1456,28.48,88.58,195,2026/9/4 18:18,Batch 3 · 461
1457,28.48,88.55,194,2026/9/4 18:19,Batch 3 · 461
1457,28.52,88.6,194,2026/9/4 18:20,Batch 3 · 461
1460,28.53,88.58,193,2026/9/4 18:21,Batch 3 · 461
1461,28.52,88.6,193,2026/9/4 18:22,Batch 3 · 461
1462,28.53,88.57,193,2026/9/4 18:23,Batch 3 · 461
1466,28.53,88.53,192,2026/9/4 18:24,Batch 3 · 461
1469,28.53,88.52,192,2026/9/4 18:25,Batch 3 · 461
1467,28.5,88.55,191,2026/9/4 18:26,Batch 3 · 461
1470,28.55,88.52,191,2026/9/4 18:27,Batch 3 · 461
1472,28.55,88.5,191,2026/9/4 18:28,Batch 3 · 461
1470,28.53,88.51,190,2026/9/4 18:29,Batch 3 · 461
1475,28.55,88.5,190,2026/9/4 18:30,Batch 3 · 461
1477,28.55,88.48,189,2026/9/4 18:31,Batch 3 · 461
1477,28.56,88.46,189,2026/9/4 18:32,Batch 3 · 461
1479,28.52,88.47,188,2026/9/4 18:33,Batch 3 · 461
1481,28.53,88.45,187,2026/9/4 18:34,Batch 3 · 461
1482,28.56,88.46,187,2026/9/4 18:35,Batch 3 · 461
1484,28.52,88.47,187,2026/9/4 18:36,Batch 3 · 461
1487,28.55,88.47,187,2026/9/4 18:37,Batch 3 · 461
1489,28.55,88.48,185,2026/9/4 18:38,Batch 3 · 461
1489,28.52,88.48,185,2026/9/4 18:39,Batch 3 · 461
1490,28.53,88.47,184,2026/9/4 18:40,Batch 3 · 461
1492,28.55,88.49,183,2026/9/4 18:41,Batch 3 · 461
1493,28.5,88.44,183,2026/9/4 18:42,Batch 3 · 461
1500,28.53,88.48,183,2026/9/4 18:43,Batch 3 · 461
1501,28.52,88.49,182,2026/9/4 18:44,Batch 3 · 461
1504,28.55,88.49,182,2026/9/4 18:45,Batch 3 · 461
1503,28.53,88.5,181,2026/9/4 18:46,Batch 3 · 461
1502,28.52,88.5,181,2026/9/4 18:47,Batch 3 · 461
1507,28.53,88.5,180,2026/9/4 18:48,Batch 3 · 461
1504,28.55,88.52,180,2026/9/4 18:49,Batch 3 · 461
1508,28.53,88.49,180,2026/9/4 18:50,Batch 3 · 461
1509,28.55,88.51,179,2026/9/4 18:51,Batch 3 · 461
1511,28.55,88.48,179,2026/9/4 18:52,Batch 3 · 461
1515,28.56,88.52,178,2026/9/4 18:53,Batch 3 · 461
1514,28.59,88.53,178,2026/9/4 18:54,Batch 3 · 461
1515,28.58,88.53,177,2026/9/4 18:55,Batch 3 · 461
1516,28.56,88.52,177,2026/9/4 18:56,Batch 3 · 461
1518,28.56,88.51,176,2026/9/4 18:57,Batch 3 · 461
1521,28.59,88.53,176,2026/9/4 18:58,Batch 3 · 461
1524,28.59,88.51,175,2026/9/4 18:59,Batch 3 · 461
1523,28.56,88.5,175,2026/9/4 19:00,Batch 3 · 461
1526,28.59,88.47,174,2026/9/4 19:01,Batch 3 · 461
1524,28.58,88.48,174,2026/9/4 19:02,Batch 3 · 461
1528,28.6,88.5,173,2026/9/4 19:03,Batch 3 · 461
1530,28.58,88.48,173,2026/9/4 19:04,Batch 3 · 461
1533,28.6,88.44,172,2026/9/4 19:05,Batch 3 · 461
1535,28.62,88.47,172,2026/9/4 19:06,Batch 3 · 461
1535,28.58,88.45,171,2026/9/4 19:07,Batch 3 · 461
1538,28.59,88.47,171,2026/9/4 19:08,Batch 3 · 461
1540,28.58,88.42,170,2026/9/4 19:09,Batch 3 · 461
1541,28.6,88.44,170,2026/9/4 19:10,Batch 3 · 461
1544,28.58,88.42,169,2026/9/4 19:11,Batch 3 · 461
1544,28.58,88.44,168,2026/9/4 19:12,Batch 3 · 461
1545,28.55,88.42,168,2026/9/4 19:13,Batch 3 · 461
1547,28.56,88.44,166,2026/9/4 19:14,Batch 3 · 461
1547,28.55,88.41,166,2026/9/4 19:15,Batch 3 · 461
1551,28.56,88.42,165,2026/9/4 19:16,Batch 3 · 461
1554,28.53,88.43,165,2026/9/4 19:18,Batch 3 · 461
1553,28.53,88.43,164,2026/9/4 19:19,Batch 3 · 461
1557,28.53,88.45,164,2026/9/4 19:20,Batch 3 · 461
1561,28.52,88.46,163,2026/9/4 19:21,Batch 3 · 461
1560,28.52,88.46,163,2026/9/4 19:22,Batch 3 · 461
1564,28.52,88.49,162,2026/9/4 19:23,Batch 3 · 461
1562,28.5,88.46,161,2026/9/4 19:24,Batch 3 · 461
1565,28.52,88.5,160,2026/9/4 19:25,Batch 3 · 461
1565,28.52,88.5,159,2026/9/4 19:26,Batch 3 · 461
1568,28.5,88.47,159,2026/9/4 19:27,Batch 3 · 461
1570,28.5,88.47,159,2026/9/4 19:28,Batch 3 · 461
1572,28.49,88.49,158,2026/9/4 19:29,Batch 3 · 461
1573,28.52,88.5,158,2026/9/4 19:30,Batch 3 · 461
1576,28.5,88.47,157,2026/9/4 19:31,Batch 3 · 461
1576,28.53,88.52,156,2026/9/4 19:32,Batch 3 · 461
1580,28.53,88.49,156,2026/9/4 19:33,Batch 3 · 461
1578,28.55,88.52,156,2026/9/4 19:34,Batch 3 · 461
1580,28.53,88.54,154,2026/9/4 19:35,Batch 3 · 461
1583,28.53,88.53,154,2026/9/4 19:36,Batch 3 · 461
1582,28.55,88.52,154,2026/9/4 19:37,Batch 3 · 461
1585,28.55,88.52,154,2026/9/4 19:38,Batch 3 · 461
1586,28.56,88.53,153,2026/9/4 19:39,Batch 3 · 461
1588,28.56,88.49,153,2026/9/4 19:40,Batch 3 · 461
1589,28.55,88.51,152,2026/9/4 19:41,Batch 3 · 461
1593,28.56,88.49,151,2026/9/4 19:42,Batch 3 · 461
1594,28.56,88.47,151,2026/9/4 19:43,Batch 3 · 461
1594,28.56,88.47,150,2026/9/4 19:44,Batch 3 · 461
1594,28.53,88.47,150,2026/9/4 19:45,Batch 3 · 461
1597,28.56,88.43,150,2026/9/4 19:46,Batch 3 · 461
1598,28.55,88.45,150,2026/9/4 19:47,Batch 3 · 461
1599,28.55,88.45,149,2026/9/4 19:48,Batch 3 · 461
1602,28.53,88.46,148,2026/9/4 19:49,Batch 3 · 461
1606,28.52,88.44,147,2026/9/4 19:50,Batch 3 · 461
1606,28.5,88.39,147,2026/9/4 19:51,Batch 3 · 461
1608,28.52,88.45,146,2026/9/4 19:52,Batch 3 · 461
1608,28.53,88.46,146,2026/9/4 19:53,Batch 3 · 461
1611,28.53,88.48,146,2026/9/4 19:54,Batch 3 · 461
1614,28.5,88.47,145,2026/9/4 19:55,Batch 3 · 461
1612,28.5,88.47,144,2026/9/4 19:56,Batch 3 · 461
1614,28.52,88.5,144,2026/9/4 19:57,Batch 3 · 461
1616,28.53,88.5,144,2026/9/4 19:58,Batch 3 · 461
1616,28.48,88.48,143,2026/9/4 19:59,Batch 3 · 461
1618,28.52,88.54,142,2026/9/4 20:00,Batch 3 · 461
1621,28.49,88.47,142,2026/9/4 20:01,Batch 3 · 461
1622,28.53,88.53,142,2026/9/4 20:02,Batch 3 · 461
1624,28.52,88.5,141,2026/9/4 20:03,Batch 3 · 461
1626,28.5,88.5,141,2026/9/4 20:04,Batch 3 · 461
1627,28.52,88.5,141,2026/9/4 20:05,Batch 3 · 461
1627,28.53,88.57,140,2026/9/4 20:06,Batch 3 · 461
1631,28.55,88.56,139,2026/9/4 20:07,Batch 3 · 461
1631,28.52,88.48,139,2026/9/4 20:08,Batch 3 · 461
1632,28.53,88.55,139,2026/9/4 20:09,Batch 3 · 461
1635,28.55,88.51,138,2026/9/4 20:10,Batch 3 · 461
1632,28.52,88.54,138,2026/9/4 20:11,Batch 3 · 461
1637,28.58,88.56,138,2026/9/4 20:12,Batch 3 · 461
1639,28.56,88.54,137,2026/9/4 20:13,Batch 3 · 461
1642,28.58,88.55,136,2026/9/4 20:14,Batch 3 · 461
1641,28.59,88.55,136,2026/9/4 20:15,Batch 3 · 461
1643,28.58,88.54,136,2026/9/4 20:16,Batch 3 · 461
1647,28.59,88.54,136,2026/9/4 20:17,Batch 3 · 461
1648,28.6,88.52,136,2026/9/4 20:18,Batch 3 · 461
1650,28.6,88.51,135,2026/9/4 20:19,Batch 3 · 461
1651,28.62,88.49,134,2026/9/4 20:20,Batch 3 · 461
1651,28.6,88.49,134,2026/9/4 20:21,Batch 3 · 461
1652,28.59,88.5,133,2026/9/4 20:22,Batch 3 · 461
